movie_name,male_mentions,male_total_centrality,male_avg_centrality,male_cast_count,female_mentions,female_total_centrality,female_avg_centrality,female_cast_count,mentions_ratio,centrality_ratio,cast_ratio,avg_centrality_diff
Chandni Bar,0.0,239.33333333333331,1.22108843537415,2,0.0,1102.0,4.463197512682049,3,0.0,0.21718088304551036,0.6666664444445185,-3.242109077307899
Chandni Chowk to China,29.0,773.0,2.7028629648497198,5,7.0,128.0,3.2414215686274512,2,4.142856551020492,6.039062452819825,2.499998750000625,-0.5385586037777315
Chandra Mukhi,1.0,25.5,2.125,1,3.0,92.5,3.083333333333333,1,0.33333322222225925,0.27567567269539817,0.9999990000010001,-0.958333333333333
Charandas,25.0,4010.6738095238097,14.668710110060285,2,3.0,8.0,0.3478260869565217,1,8.333330555556481,501.3341635237058,1.9999980000020001,14.320884023103764
Chashme Baddoor,60.0,869.3333333333333,1.713953423266616,7,69.0,6031.833333333333,7.74222177009262,3,0.8695652047889101,0.1441242297569908,2.3333325555558146,-6.028268346826003
Chashme Buddoor,12.0,770.3333333333334,5.658587509077705,3,5.0,85.0,1.1333333333333333,1,2.399999520000096,9.062744991418688,2.9999970000030003,4.525254175744372
Chauraha,14.0,170.0,1.452991452991453,1,1.0,18.0,2.571428571428572,1,13.999986000014001,9.444443919753114,0.9999990000010001,-1.1184371184371191
Cheeni Kum,41.0,2617.5,6.598231714522036,5,15.0,665.85,4.247345008051529,6,2.733333151111123,3.9310655494014184,0.8333331944444675,2.350886706470507
Chennai Express,88.0,2276.8666666666672,3.916508445258446,5,28.0,1227.5,10.259275257127378,3,3.142857030612249,1.8548811933293572,1.6666661111112961,-6.342766811868932
Chetna,20.0,894.1666666666665,5.882962962962963,3,24.0,348.33333333333337,2.6180423782416193,2,0.8333332986111125,2.566985638563677,1.499999250000375,3.2649205847213434
Chhalia,17.0,1251.5,7.380237345921846,4,8.0,37.0,0.3592233009708738,1,2.1249997343750335,33.824323410153426,3.9999960000040002,7.021014044950972
Chhota Bheem And The Throne of Bali,17.0,0.0,0.0,4,5.0,12.0,1.5,2,3.399999320000136,0.0,1.9999990000005,-1.5
Chhoti Bahu,30.0,852.8333333333333,3.179019921610647,4,41.0,1026.7166666666667,2.7530083209766287,4,0.7317072992266512,0.830641364059567,0.9999997500000625,0.42601160063401844
Chhoti Si Baat,29.0,6356.9647741147755,11.058134864349698,6,6.0,128.0,2.2857142857142856,1,4.833332527777912,49.66378690977335,5.999994000006001,8.772420578635412
Chhupa Rustam,9.0,83.0,0.4129353233830846,3,15.0,212.0,1.7152542372881356,2,0.5999999600000027,0.3915094321155215,1.499999250000375,-1.302318913905051
China Gate,16.0,338.83333333333326,1.6602981029810295,2,4.0,0.0,0.0,1,3.99999900000025,338833333.33333325,1.9999980000020001,1.6602981029810295
Chingaari,19.0,168.66666666666666,1.2159844054580897,3,23.0,445.1666666666667,4.4966329966329965,1,0.8260869206049165,0.3788843121402823,2.9999970000030003,-3.2806485911749066
Chintu Ji,9.0,971.0,11.708112874779541,2,0.0,0.0,0.0,1,9000000.0,971000000.0,1.9999980000020001,11.708112874779541
Chitchor,21.0,603.4166666666667,4.98421966374269,3,21.0,476.3333333333333,5.595041497289973,2,0.9999999523809546,1.2667949588520753,1.499999250000375,-0.6108218335472833
Chittagong (film),44.0,1753.9380952380952,3.060453481581477,5,1.0,0.0,0.0,1,43.999956000044,1753938095.2380953,4.999995000005001,3.060453481581477
Chocolate,2.0,0.0,0.0,1,2.0,81.0,2.3823529411764706,2,0.99999950000025,0.0,0.499999750000125,-2.3823529411764706
Chokher Bali,19.0,405.5,3.5810036202735325,2,14.0,558.1666666666667,4.969525904203324,2,1.3571427602040886,0.7264855167635373,0.99999950000025,-1.3885222839297913
Chor Aur Chaand,18.0,188.5,1.0844298245614035,4,18.0,409.4000000000001,2.924285714285715,1,0.9999999444444475,0.46042989628619946,3.9999960000040002,-1.8398558897243114
Chor Machaye Shor,3.0,326.0,5.719298245614035,1,19.0,494.0,4.30322871980131,3,0.15789472853185638,0.6599190270042125,0.33333322222225925,1.4160695258127252
Chori Chori,12.0,700.4999999999999,5.328639846743295,2,15.0,310.0,1.4758064516129032,2,0.7999999466666703,2.2596774120655563,0.99999950000025,3.852833395130392
Chori Chori Chupke Chupke,22.0,785.8333333333333,4.050687285223368,1,44.0,1316.25,3.4013953388372893,3,0.4999999886363639,0.5970243743485727,0.33333322222225925,0.6492919463860791
Chorni,30.0,6537.966666666667,11.869451599144554,7,49.0,2897.266666666666,2.1716964185370626,5,0.6122448854643902,2.2565981722117643,1.399999720000056,9.69775518060749
Chota Jadugar,27.0,1306.9666666666665,6.128732893450635,4,1.0,46.0,7.666666666666667,1,26.999973000027,28.412318222920614,3.9999960000040002,-1.5379337732160323
Chowkidar,35.0,852.6666666666666,2.1315430801082975,5,33.0,1305.3333333333335,3.409596727579921,6,1.060606028466484,0.6532175684474838,0.8333331944444675,-1.2780536474716233
Chup Chup Ke,65.0,818.0000000000001,1.2966777570313681,5,28.0,128.0,0.5980656770130454,3,2.321428488520411,6.390624950073244,1.6666661111112961,0.6986120800183228
Chupke Chupke,29.0,1210.5833333333333,1.694416463166463,7,16.0,329.5,0.7750931291390728,4,1.812499886718757,3.6740010004835577,1.7499995625001092,0.9193233340273903
Chupp,18.0,232.0,1.0476190476190477,3,19.0,912.0,9.880384615384616,2,0.9473683711911383,0.2543859646333487,1.499999250000375,-8.832765567765568
Chura Liyaa Hai Tumne,2.0,181.0,2.828125,4,15.0,377.5,2.4994301994301993,3,0.13333332444444504,0.47947019740537694,1.333332888889037,0.3286948005698007
Cinema Cinema,152.0,6521.595238095239,4.151891888254608,6,10.0,83.33333333333334,1.388888888888889,1,15.199998480000152,78.25914191803317,5.999994000006001,2.7630029993657184
City Lights,19.0,2244.833333333333,12.266848816029144,1,6.0,215.0,3.518018018018018,2,3.166666138888977,10.44108522275464,0.499999750000125,8.748830798011127
Classic - Dance Of Love,0.0,69.0,0.5948275862068966,2,0.0,1132.5,9.133064516129032,1,0.0,0.06092715226408198,1.9999980000020001,-8.538236929922135
Click,54.0,7445.444877344879,17.812069084557127,1,47.0,1857.297619047619,4.3639257257539965,4,1.1489361457673162,4.0087516383906125,0.24999993750001562,13.44814335880313
Cocktail,5.0,807.5,10.071851851851854,3,135.0,3390.6000000000004,3.638784488945029,6,0.037037036762688616,0.23815843796432534,0.49999991666668053,6.433067362906824
College Girl,0.0,45.0,0.765079365079365,3,0.0,270.0,5.47415329768271,2,0.0,0.1666666660493827,1.499999250000375,-4.709073932603345
Commando-A One Man Army,66.0,5832.833333333332,6.926251974446046,5,10.0,849.8333333333334,7.4546783625731,1,6.599999340000067,6.863502639501662,4.999995000005001,-0.5284263881270537
Corporate,87.0,2420.7000000000003,2.7398095272483713,8,3.0,45.0,0.625,3,28.999990333336555,53.79333213792596,2.666665777778074,2.1148095272483713
Cover Story,5.0,497.6666666666667,6.74988079553297,4,7.0,184.0,2.967741935483871,1,0.7142856122449125,2.7047101302280248,3.9999960000040002,3.7821388600490993
Crazy Cukkad Family,1.0,8.0,1.6,1,2.0,75.5,3.775,2,0.499999750000125,0.10596026349721506,0.499999750000125,-2.175
Creature,0.0,432.4333333333334,1.5728253296268,8,0.0,388.7333333333333,2.147697974217311,1,0.0,1.1124163922678367,7.9999920000080005,-0.5748726445905108
Criminal,0.0,124.5,1.35829307568438,3,0.0,56.0,1.302325581395349,1,0.0,2.2232142460140314,2.9999970000030003,0.05596749428903114
Crook,0.0,3262.411111111111,4.811423440886848,5,0.0,687.0,8.37099358974359,2,0.0,4.748778903001939,2.499998750000625,-3.559570148856741
D,38.0,4784.333333333333,9.41655580766055,4,2.0,619.0,13.06971153846154,2,18.99999050000475,7.729132997745073,1.9999990000005,-3.6531557308009894
D Day,0.0,4722.166666666666,3.7537347638694536,7,0.0,347.0,3.2429906542056077,1,0.0,13.608549432444141,6.9999930000070005,0.5107441096638459
Daag: A Poem of Love,17.0,535.5,5.6631349729175815,3,6.0,884.0,16.341397849462364,2,2.83333286111119,0.6057692300839714,1.499999250000375,-10.678262876544782
Daag: The Fire,26.0,3152.833333333333,11.269169667991392,4,4.0,394.5,11.27142857142857,1,6.4999983750004064,7.991972941296224,3.9999960000040002,-0.0022589034371787164
Daata,18.0,603.5833333333334,5.210941358024692,3,5.0,91.0,2.116279069767442,1,3.599999280000144,6.632783809896149,2.9999970000030003,3.0946622882572496
Daawat-E-Ishq,26.0,2099.333333333333,11.312593606071866,4,16.0,753.8333333333334,3.976853676696011,3,1.6249998984375063,2.7848772901372394,1.333332888889037,7.335739929375855
Dabangg,60.0,1204.354761904762,2.585746292965486,5,11.0,295.6666666666667,4.0640262515262515,3,5.454544958677731,4.0733531831952945,1.6666661111112961,-1.4782799585607656
Dabangg 2,52.0,1202.8333333333335,1.9970564531403743,7,6.0,654.5,9.255208333333332,2,8.666665222222463,1.8377896585111442,3.499998250000875,-7.258151880192958
Daddy,0.0,141.0,17.625,1,0.0,704.7666666666667,6.712063492063492,1,0.0,0.20006621548493655,0.9999990000010001,10.912936507936507
Daddy Cool,29.0,870.1666666666666,2.6479146610100353,5,1.0,111.0,6.9375,1,28.999971000029003,7.839339268714661,4.999995000005001,-4.289585338989965
Dahek,24.0,590.6666666666666,5.200662878787878,4,19.0,336.33333333333337,2.0714776334776337,5,1.263157828254851,1.7561942465128018,0.799999840000032,3.1291852453102447
Dahshat,1.0,76.0,4.470588235294118,1,1.0,0.0,0.0,2,0.9999990000010001,76000000.0,0.499999750000125,4.470588235294118
Daisy,23.0,526.3333333333333,4.398193760262726,3,5.0,334.99999999999994,4.451410658307209,2,4.599999080000184,1.5711442739169823,1.499999250000375,-0.05321689804448315
Dak Bangla,41.0,1581.5,5.377671025729701,5,18.0,393.0,1.2997045812860664,3,2.2777776512345747,4.024173017750196,1.6666661111112961,4.077966444443635
Daku Hasina,2.0,155.0,3.2291666666666665,1,5.0,0.0,0.0,1,0.399999920000016,155000000.0,0.9999990000010001,3.2291666666666665
Dalaal,17.0,756.1666666666667,6.425485008818343,3,1.0,390.5,19.525,1,16.999983000017,1.93640631172922,2.9999970000030003,-13.099514991181657
Damaad,16.0,1619.5,6.085992907801419,3,3.0,69.0,4.3125,1,5.333331555556148,23.471014152593998,2.9999970000030003,1.773492907801419
Damadamm!,32.0,1472.0,6.976303317535545,1,26.0,366.75,2.9325060155990705,4,1.2307691834319545,4.0136332542232225,0.24999993750001562,4.043797301936475
Daman: A Victim of Marital Violence,19.0,359.1666666666667,3.02832313445521,2,4.0,158.5,3.029017857142857,2,4.749998812500297,2.266035737543413,0.99999950000025,-0.0006947226876472534
Damini  Lightning,5.0,52.0,1.0196078431372548,1,12.0,186.5,1.9788918742875754,3,0.41666663194444736,0.2788203738401052,0.33333322222225925,-0.9592840311503206
Dance Dance,0.0,422.0,3.3609734897870496,5,0.0,515.1666666666667,4.2217430168701355,4,0.0,0.8191523762811664,1.249999687500078,-0.860769527083086
Dangal,0.0,2109.3333333333335,4.518453465174777,3,0.0,484.66666666666674,0.4846643518518519,4,0.0,4.35213204053893,0.7499998125000469,4.033789113322925
Dangerous Ishq,31.0,645.302380952381,2.682221117689098,7,40.0,1352.0,9.688846153846155,3,0.7749999806250005,0.4772946601147088,2.3333325555558146,-7.0066250361570575
Daraar,47.0,680.5,1.4811363668671016,3,24.0,213.0,1.5127226463104324,2,1.9583332517361145,3.1948356657519454,1.499999250000375,-0.03158627944333081
Dard Ka Rishta,17.0,121.0,0.983739837398374,1,22.0,138.0,1.1257625598086125,4,0.7727272376033073,0.8768115878491914,0.24999993750001562,-0.1420227224102385
Darling,0.0,166.0,2.0615384615384613,3,0.0,514.5,1.43499405999406,2,0.0,0.32264334242440557,1.499999250000375,0.6265444015444013
Darr,48.0,2391.4999999999995,3.525666654767429,3,28.0,2179.666666666667,8.718666666666667,1,1.7142856530612267,1.0971861135813488,2.9999970000030003,-5.1930000118992385
Darr @ the Mall,8.0,172.66666666666666,0.669250645994832,2,5.0,151.0,3.511627906976744,1,1.599999680000064,1.1434878511468796,1.9999980000020001,-2.8423772609819125
Darwaaza Bandh Rakho,10.0,0.0,0.0,4,8.0,309.5,1.7485875706214689,3,1.2499998437500197,0.0,1.333332888889037,-1.7485875706214689
Dastaan,0.0,705.0,1.5567883339311912,7,0.0,225.33333333333331,1.335312971342383,2,0.0,3.128698210967316,3.499998250000875,0.22147536258880818
Dattak,23.0,717.0,4.228090204369274,3,1.0,7.0,1.75,1,22.999977000023,102.42855679592046,2.9999970000030003,2.4780902043692743
Daulat Ki Jung,4.0,329.0,3.313333333333334,3,1.0,0.0,0.0,1,3.9999960000040002,329000000.0,2.9999970000030003,3.313333333333334
Dav Pech,14.0,128.5,1.9990096208262593,2,4.0,19.0,0.8636363636363636,1,3.4999991250002185,6.763157538781182,1.9999980000020001,1.1353732571898956
De Dana Dan',82.0,1744.8333333333333,1.7035582573168588,14,21.0,215.16666666666669,1.3859816384180792,4,3.9047617188208705,8.109217623040042,3.4999991250002185,0.31757661889877964
De Taali,73.0,895.5,1.5477772011762667,3,7.0,477.25,7.526339285714285,2,10.428569938775723,1.8763750615476689,1.499999250000375,-5.9785620845380185
Deadline: Sirf 24 Ghante,18.0,1004.0,5.322771552039844,4,16.0,538.5,2.620237296796653,3,1.1249999296875044,1.8644382509481183,1.333332888889037,2.7025342552431915
Dear Zindagi,5.0,135.0,3.9705882352941178,2,39.0,3520.0666666666666,12.571666666666667,1,0.12820512491781733,0.03835154636133268,1.9999980000020001,-8.60107843137255
Dedh Ishqiya,52.0,3782.2333333333336,5.60257737344275,6,87.0,811.9999999999999,1.4448398576512453,2,0.5977011425551593,4.657922818565777,2.99999850000075,4.157737515791505
Deedar,5.0,0.0,0.0,1,7.0,0.0,0.0,1,0.7142856122449125,0.0,0.9999990000010001,0.0
Deedar-E-Yaar,68.0,3652.8333333333335,6.852250944234146,7,10.0,598.0666666666666,5.885656211001834,3,6.799999320000069,6.107736028133315,2.3333325555558146,0.9665947332323119
Deewaanapan,34.0,1934.2166666666672,5.947453703703704,3,2.0,83.0,2.59375,1,16.99999150000425,23.303814980275327,2.9999970000030003,3.3537037037037036
Deewaar,68.0,10220.5,13.184985624524323,8,31.0,1234.666666666667,3.6199638649638657,5,2.193548316337151,8.277942757874234,1.599999680000064,9.565021759560457
Deewana,66.0,2154.5,4.583317472646158,6,40.0,611.5,2.22514667535854,2,1.6499999587500012,3.5233033466503625,2.99999850000075,2.358170797287618
Deewana Mastana,26.0,534.0,2.6459680873848788,4,7.0,70.0,0.813953488372093,1,3.714285183673545,7.628571319591838,3.9999960000040002,1.8320145990127856
Deewana Mujh Sa Nahin,10.0,127.0,1.6075949367088609,1,14.0,159.0,1.4324324324324325,1,0.7142856632653098,0.7987421333412444,0.9999990000010001,0.17516250427642843
Deewane,73.0,3814.3499999999995,5.959589419524154,3,31.0,424.0,2.0661072972285783,2,2.354838633714883,8.9961084693488,1.499999250000375,3.893482122295576
Deewane Huye Paagal,166.0,13962.983333333334,6.226637472746205,10,96.0,6433.5,4.0432943839091315,5,1.729166648654514,2.1703556899297394,1.99999960000008,2.1833430888370735
Deewangee,23.0,440.0,2.187810321633851,4,3.0,398.5,9.056818181818182,1,7.666664111111962,1.104140524205419,3.9999960000040002,-6.869007860184331
Dehraadun Diary,10.0,896.9999999999999,3.027530688489592,3,55.0,2648.333333333333,6.609743420160086,6,0.18181817851239676,0.33870358703384384,0.49999991666668053,-3.582212731670494
Dekha Pyar Tumhara,7.0,409.5,7.394244350282485,2,6.0,1879.5,18.579678362573098,2,1.1666664722222546,0.21787709485614412,0.99999950000025,-11.185434012290614
Delhi Belly,99.0,4555.95,4.640942650961059,6,22.0,693.1666666666667,2.786770649617872,2,4.4999997954545545,6.572661688041363,2.99999850000075,1.854172001343187
Delhi Safari,53.0,1892.1,2.578236893351983,5,10.0,114.0,1.0458715596330277,1,5.299999470000054,16.597368275461683,4.999995000005001,1.5323653337189553
Delhi-6,25.0,1412.6666666666667,4.900598192694413,6,81.0,3759.5,4.3173844168384665,5,0.3086419714982473,0.3757591877353126,1.199999760000048,0.5832137758559464
Des Pardes,6.0,0.0,0.0,2,1.0,36.0,4.5,1,5.999994000006001,0.0,1.9999980000020001,-4.5
Desh Premee,0.0,892.0,3.4307692307692306,2,0.0,55.0,0.9322033898305084,1,0.0,16.21818152330579,1.9999980000020001,2.4985658409387224
Desi Boyz,76.0,751.0,1.6436923250701632,5,16.0,1133.3333333333333,7.6195767195767194,3,4.7499997031250185,0.6626470582388408,1.6666661111112961,-5.975884394506556
Dev,48.0,4483.2095238095235,8.862105490015914,6,2.0,81.0,1.6875,2,23.999988000006,55.34826504273159,2.99999850000075,7.174605490015914
Devaki,20.0,1772.55,7.4758904646324496,4,9.0,1862.9,11.756235772545935,3,2.2222219753086696,0.95150034840759,1.333332888889037,-4.280345307913485
Devdas,0.0,2137.9999999999995,5.3068469931700815,4,0.0,5448.5,9.788957014976845,6,0.0,0.3924015783440576,0.6666665555555741,-4.482110021806763
Dhaai Akshar Prem Ke,26.0,1879.4833333333327,7.453169254658385,4,102.0,2648.166666666666,2.71849906489139,4,0.2549019582852749,0.7097300016200906,0.9999997500000625,4.7346701897669945
Dhadkan,13.0,178.83333333333331,1.0674014095066726,3,22.0,487.0,8.096798493408661,3,0.590909064049588,0.3672142360700597,0.9999996666667778,-7.029397083901989
Dhanwan,0.0,1507.666666666667,5.649553560776343,3,0.0,155.0,2.540983606557377,1,0.0,9.726881657676035,2.9999970000030003,3.1085699542189658
Dharam Karam,29.0,1022.5,2.2230737250554324,5,2.0,0.0,0.0,1,14.499992750003624,1022500000.0,4.999995000005001,2.2230737250554324
Dharam Sankat,16.0,662.4166666666667,2.754518178298666,2,12.0,974.5,8.815434782608696,3,1.3333332222222316,0.6797502986012482,0.6666664444445185,-6.06091660431003
Dharam Sankat Mein,21.0,1852.5666666666666,10.30192267827529,4,9.0,394.5,5.018831168831169,3,2.333333074074103,4.695986468873714,1.333332888889037,5.28309150944412
Dharam Veer,90.0,1650.3333333333333,2.5323799981592687,9,4.0,160.0,1.2698412698412698,2,22.499994375001407,10.314583268867187,4.499997750001125,1.262538728317999
Dharm,10.0,542.5,6.93444055944056,2,2.0,165.0,7.173913043478261,1,4.99999750000125,3.28787876795225,1.9999980000020001,-0.23947248403770072
Dharm Adhikari,23.0,252.0,2.4306536774001635,4,11.0,448.66666666666663,3.6952495974235102,3,2.090908900826464,0.5616641889413132,1.333332888889037,-1.2645959200233468
Dharm Aur Qanoon,93.0,3316.2333333333336,3.514931954059448,10,5.0,70.0,1.4583333333333333,2,18.599996280000745,47.374761227979604,4.99999750000125,2.056598620726115
Dharma,22.0,672.3666666666667,1.5681085216572503,6,35.0,3684.566666666666,8.325136098263934,4,0.6285714106122454,0.18248188384455474,1.4999996250000938,-6.757027576606684
Dharmatma,154.0,6933.233333333334,4.025636489247878,10,74.0,1286.3666666666666,3.0866271640093466,7,2.081081052958364,5.389779996328331,1.428571224489825,0.9390093252385316
Dharti,13.0,470.5,4.9834208683473395,4,1.0,16.0,3.2,1,12.999987000013,29.406248162109488,3.9999960000040002,1.7834208683473394
Dhobi Ghat,33.0,479.1666666666667,2.7912169312169315,3,72.0,1498.6666666666667,2.375925194340455,3,0.4583333269675927,0.31972864747349067,0.9999996666667778,0.4152917368764766
Dhokha,33.0,2311.666666666666,4.725818331705707,4,14.0,136.0,1.054263565891473,1,2.3571426887755225,16.99754889462586,3.9999960000040002,3.671554765814234
Dhol,19.0,497.66666666666663,2.8388910480632203,5,19.0,880.5,4.173076923076923,2,0.9999999473684238,0.5652091608193724,2.499998750000625,-1.334185875013703
Dhoom,11.0,300.1666666666667,0.8880670611439841,2,35.0,1859.833333333333,7.089084466132217,2,0.3142857053061227,0.16139439009155246,0.99999950000025,-6.2010174049882325
Dhoom 2,13.0,116.0,0.2566371681415929,3,42.0,1141.3333333333333,3.4996323920971184,8,0.3095238021541952,0.10163551392964178,0.3749999531250059,-3.2429952239555258
Dhoom 3,117.0,6225.82619047619,9.183232686502762,10,14.0,436.0,4.154127000671716,5,8.357142260204125,14.279417835313698,1.99999960000008,5.029105685831047
Dhoondte Reh Jaaoge,36.0,2785.5,4.419338545196887,3,8.0,418.0,4.018090569561158,2,4.499999437500071,6.663875582143838,1.499999250000375,0.4012479756357292
Dhuaan,18.0,394.0,2.4812823576264433,2,13.0,116.0,0.875438596491228,3,1.384615278106517,3.396551694857313,0.6666664444445185,1.6058437611352154
Dhund,70.0,2857.5999999999995,5.0691360705860795,3,59.0,1275.0,2.9617568798979406,3,1.186440657856938,2.2412549002029367,0.9999996666667778,2.107379190688139
Diksha,4.0,230.71666666666667,6.191374269005848,2,1.0,402.7,19.17619047619048,1,3.9999960000040002,0.5729244253631544,1.9999980000020001,-12.984816207184632
Dil,58.0,3101.6666666666665,2.775291495965143,7,21.0,919.8333333333334,7.939292023372741,2,2.7619046303854935,3.3719876752614737,3.499998250000875,-5.164000527407598
Dil Aashna Hai,21.0,388.0,1.5147449261326469,5,23.0,4226.0,8.866413082272818,6,0.9130434385633287,0.0918125887146681,0.8333331944444675,-7.351668156140171
Dil Bole Hadippa!,58.0,824.0,2.915662865288667,4,28.0,601.8333333333333,2.8243337462677083,4,2.071428497448982,1.3691498177194965,0.9999997500000625,0.09132911902095886
Dil Chahta Hai,46.0,1011.5,2.0203441339804975,3,57.0,2111.666666666667,4.898982825749131,4,0.8070175297014469,0.47900552463504076,0.7499998125000469,-2.878638691768633
Dil Dhadakne Do,73.0,3493.1333333333328,3.531584010637906,5,48.0,1420.6999999999998,3.085050557428053,3,1.5208333016493063,2.4587409944918646,1.6666661111112961,0.44653345320985327
Dil Hai Ke Manta Nahin,34.0,1973.3166666666666,8.170205599893663,5,37.0,1173.6666666666667,4.222578919208132,2,0.9189188940832732,1.681326326315257,2.499998750000625,3.9476266806855307
Dil Hai Tumhaara,2.0,54.0,4.5,1,66.0,1559.4500000000003,4.98544194080483,4,0.03030302984389349,0.03462759303945134,0.24999993750001562,-0.4854419408048303
Dil Hi Dil Mein,122.0,4725.033333333333,6.2319570150433865,5,53.0,2061.05,8.053601274549367,4,2.301886749021005,2.292536974377524,1.249999687500078,-1.8216442595059803
Dil Hi To Hai,20.0,611.5666666666667,3.896290999237224,2,3.0,54.53333333333333,2.272222222222222,1,6.666664444445185,11.21454747161588,1.9999980000020001,1.624068777015002
Dil Jo Bhi Kahey...,16.0,782.0833333333334,3.853346456692914,2,16.0,1355.5666666666666,7.502070519688371,3,0.9999999375000038,0.5769419918531423,0.6666664444445185,-3.6487240629954574
Dil Ka Kya Kasoor,25.0,401.0,2.3157934433771925,3,25.0,457.6071428571429,2.5046263832321527,4,0.9999999600000016,0.8762975084261039,0.7499998125000469,-0.1888329398549602
Dil Ka Rishta,54.0,2242.6499999999996,3.2818534802279045,4,98.0,5933.504761904761,4.922951048819843,4,0.5510204025406081,0.37796379873505065,0.9999997500000625,-1.6410975685919382
Dil Ki Baazi,46.0,1118.2214285714285,3.5791632881085675,6,5.0,56.40476190476191,1.0847069597069599,2,9.199998160000368,19.824946883643825,2.99999850000075,2.4944563284016077
Dil Kya Kare,24.0,1174.4833333333333,7.444204090850431,3,54.0,1100.1690476190477,2.0815638804781686,5,0.44444443621399193,1.0675480598255025,0.599999880000024,5.362640210372263
Dil Maange More,20.0,368.5,2.2665343915343916,2,31.0,340.0,2.28577332569437,4,0.6451612695109268,1.0838235262240485,0.49999987500003124,-0.01923893415997835
Dil Ne Jise Apna Kahaa,17.0,228.33333333333331,3.5724728487886384,2,13.0,167.0,1.3536953242835594,2,1.3076922071005996,1.3672654608746577,0.99999950000025,2.2187775245050787
Dil Se..,66.0,994.0,2.074470431574069,3,12.0,240.99999999999991,2.465686274509803,2,5.499999541666705,4.124481310686801,1.499999250000375,-0.39121584293573397
Dil Tera Aashiq,17.0,943.75,4.402190505512549,7,2.0,209.5,4.988095238095238,1,8.499995750002125,4.50477324818724,6.9999930000070005,-0.5859047325826889
Dil To Pagal Hai,34.0,569.3333333333333,2.9315653799772083,3,44.0,929.1666666666665,4.756917511380674,3,0.7727272551652897,0.6127354253495224,0.9999996666667778,-1.825352131403466
Dil Vil Pyar Vyar,8.0,62.0,1.5032894736842104,2,4.0,99.0,3.769230769230769,2,1.999999500000125,0.6262626199367413,0.99999950000025,-2.2659412955465585
Dil-E-Nadaan,44.0,649.5,1.6517219182491147,2,49.0,742.5,1.3493993993993996,3,0.8979591653477722,0.8747474735693637,0.6666664444445185,0.30232251884971517
Dildaar,15.0,1030.75,13.181791596481377,3,11.0,201.66666666666663,2.032996632996633,3,1.3636362396694328,5.111156999448809,0.9999996666667778,11.148794963484743
Diljale,177.0,4076.2404761904763,3.2217881931517574,7,37.0,1299.8333333333335,4.176788474188322,3,4.783783654492334,3.13597164230376,2.3333325555558146,-0.9550002810365643
Dillagi,0.0,755.0,8.060883620689655,3,0.0,584.0,4.73974358974359,2,0.0,1.2928082169643695,1.499999250000375,3.321140030946065
Dilwaala,6.0,214.0,3.4837092731829578,3,2.0,68.5,6.85,1,2.99999850000075,3.1240875456337585,2.9999970000030003,-3.366290726817042
Dilwale,183.0,10851.266666666665,4.4230886561958025,17,21.0,3989.9,3.4094163677894427,5,8.714285299319748,2.719683867752821,3.399999320000136,1.0136722884063598
Dilwale Dulhania Le Jayenge,78.0,4623.800000000001,4.228526061355149,6,62.0,859.7333333333333,2.1331495098039213,2,1.2580644958376694,5.378179274141387,2.99999850000075,2.0953765515512277
Dishoom,77.0,18448.402380952382,9.89141957202459,11,2.0,35.0,2.0588235294117645,1,38.49998075000962,527.0971958244339,10.999989000011,7.832596042612826
Do Anjaane,34.0,1478.0666666666666,6.658732958909369,3,12.0,1683.9666666666667,12.844652014652015,2,2.833333097222242,0.8777291706816864,1.499999250000375,-6.185919055742645
Do Ankhen Barah Hath,14.0,542.4333333333333,3.477136752136752,3,9.0,1015.8333333333331,14.108796296296296,1,1.5555553827160686,0.5339786705161819,2.9999970000030003,-10.631659544159543
Do Chor,0.0,247.5,1.9110576923076923,4,0.0,113.0,1.313953488372093,1,0.0,2.1902654673427837,3.9999960000040002,0.5971042039355994
Do Dil Diwane,12.0,197.15000000000003,1.4935606060606064,2,4.0,18.0,0.75,2,2.9999992500001875,10.952777169290158,0.99999950000025,0.7435606060606064
Do Knot Disturb,37.0,1305.8333333333333,2.724573383365053,3,78.0,3499.166666666667,5.2570791080970976,5,0.47435896827744917,0.37318409134369585,0.599999880000024,-2.5325057247320446
Do Lafzon Ki Kahani,0.0,1764.6666666666667,3.1724017352576626,5,0.0,2087.8333333333335,9.498785670916817,3,0.0,0.8452143366271824,1.6666661111112961,-6.3263839356591545
Do Phool,29.0,1202.8333333333333,3.4395877745761787,6,6.0,500.6666666666667,9.254782254782254,3,4.833332527777912,2.402463377358595,1.9999993333335555,-5.815194480206076
Do Shikaari,3.0,95.0,1.5327380952380951,2,4.0,128.33333333333331,3.774509803921568,1,0.7499998125000469,0.7402597344914827,1.9999980000020001,-2.2417717086834728
Doli Saja Ke Rakhna,8.0,8.0,0.5714285714285714,2,1.0,104.0,9.454545454545457,1,7.9999920000080005,0.07692307618343196,1.9999980000020001,-8.883116883116886
Dolly Ki Doli,8.0,181.0,3.508097165991903,2,5.0,222.0,6.001436781609195,2,1.599999680000064,0.8153153116427239,0.99999950000025,-2.493339615617292
Don,136.0,13375.299999999996,8.174172666713794,8,21.0,2820.083333333333,3.595722059872135,5,6.476190167800468,4.742874026863435,1.599999680000064,4.578450606841659
Don: The Chase Begins Again,93.0,2704.6666666666665,2.9400752376176373,8,8.0,254.5,4.770253164556962,2,11.624998546875183,10.627373894064018,3.999998000001,-1.8301779269393248
